,Facility ID,Facility Name,Street Name,Suburb/Town,Pcode,Latitude,Longitude,Field/Surface Type,FullAddress,MelwaysVicRoadsRef
623,FRANKS11054,Seaford North Reserve,Railway,SEAFORD,3198.0,-38.101721,145.12982,Synthetic Pitch," Railway Parade, SEAFORD 3198",99 E3
624,FRANKS11065,Skye Recreation Reserve,Ballarto,SKYE,3977.0,-38.119555,145.219484,Synthetic Pitch," Ballarto Road, SKYE 3977",132 F7
625,FRANKS11001,Worland Park Reserve,Belar,FRANKSTON,3199.0,-38.144834,145.159766,Synthetic Pitch," Belar Avenue, FRANKSTON 3199",103 B2
626,FRANKS11012,Centenary Park Golf Course,McClelland,FRANKSTON,3199.0,-38.132541,145.175905,18 Hole Course - Public," McClelland Drive, FRANKSTON 3199",
627,FRANKS11482,Bayside Gymnastics (Langwarrin Park Primary School),North,LANGWARRIN,3910.0,,,," North gateway, LANGWARRIN 3910",
628,FRANKS11033,Yamala Park,Bowes ,FRANKSTON SOUTH,3199.0,-38.165625,145.104363,Grass," Bowes  Street, FRANKSTON SOUTH 3199",101 J8
629,FRANKS10989,Sandfield Reserve,Sandfield,CARRUM DOWNS,3201.0,-38.105999,145.189722,," Sandfield Drive, CARRUM DOWNS 3201",100 J4
630,FRANKS11007,Centenary Park,McClelland,FRANKSTON,3199.0,-38.139322,145.175856,Grass," McClelland Drive, FRANKSTON 3199",100 E12
631,FRANKS11041,Lawton Reserve,Barretts,LANGWARRIN,3910.0,-38.183784,145.17905,Grass," Barretts Road, LANGWARRIN 3910",107 G1
632,FRANKS11029,Monterey Reserve,Monterey,FRANKSTON NORTH,3200.0,-38.120941,145.151443,Grass," Monterey Boulevard, FRANKSTON NORTH 3200",100 A9
633,FRANKS11061,Belvedere Park Tennis Club,East,SEAFORD,3198.0,-38.106383,145.151511,Hard Court," East Road, SEAFORD 3198",99 K4
634,FRANKS11049,Crystal park,Halifax,SEAFORD,3198.0,-38.096677,145.131869,Clay," Halifax Street, SEAFORD 3198",99 F1
635,GANNAW8834,Cohuna Recreation Reserve,Cohuna Island,COHUNA,3568.0,-35.804805,144.224685,," Cohuna Island Road, COHUNA 3568",590 J10
636,GANNAW8853,Lalbert Recreation Reserve,Evelyn,LALBERT,3542.0,-35.671546,143.377801,Grass," Evelyn Street, LALBERT 3542",19 G4
637,GANNAW8854,Leitchville Recreation Reserve,King,LEITCHVILLE,3567.0,-35.905244,144.298088,Grass,"19 King Street, LEITCHVILLE 3567",21 F8
638,GANNAW8858,Macorna Recreation Reserve,Macorna South,MACORNA,3579.0,-35.923852,144.030377,Grass," Macorna South Road, MACORNA 3579",21 B8
639,GANNAW8861,Murrabit Recreation Reserve,Browning,MURRABIT,3579.0,-35.529797,143.953591,Grass," Browning Avenue, MURRABIT 3579",20 H2
640,GANNAW8867,Quambatook Recreation Reserve,Boort,QUAMBATOOK,3540.0,-35.850956,143.526378,Grass," Boort Road, QUAMBATOOK 3540",20 A7
641,GANNAW8846,Riverside Park Sports Reserve,Wyndham,KERANG,3579.0,-35.731567,143.911641,Grass," Wyndham Street, KERANG 3579",592 B4
642,GANNAW11012,Wandella Recreation Reserve,Wandella,WANDELLA,3579.0,-35.749376,143.852395,Grass," Wandella Road, WANDELLA 3579",
643,GANNAW8848,Koondrook Recreation Reserve,Penglase,KOONDROOK,3580.0,-35.638772,144.123538,Turf Pitch," Penglase Street, KOONDROOK 3580",591 Q8
644,GANNAW8862,Mystic Park Recreation Reserve,Mystic Park,MYSTIC PARK,3579.0,-35.555302,143.724847,Turf Pitch," Mystic Park Road, MYSTIC PARK 3579",20 D2
645,GANNAW11000,Alexandra Park,Park St,KERANG,3579.0,-35.731466,143.924953,Grass,"51 Park St Kerang, KERANG 3579",
646,GANNAW10998,Cohuna Pony Club Reserve,Western,COHUNA,3568.0,-35.811695,144.211389,," Western Road, COHUNA 3568",
647,GANNAW11025,Atkinson Park,Bendigo,KERANG,3579.0,-35.736224,143.915086,," Bendigo Road, KERANG 3579",
648,GANNAW5600,Cohuna Caravan Park,Cohuna Island,COHUNA,3568.0,-35.804,144.227,,"58 Cohuna Island Road, COHUNA 3568",
649,GREATE10995,Barwon Heads Village Park,Geelong ,BARWON HEADS,3227.0,-38.273168,144.493427,," Geelong  Road, BARWON HEADS 3227",497 B2
650,GREATE11069,Hamlyn Park,Calvert,HAMLYN HEIGHTS,3215.0,-38.124723,144.331665,," Calvert Street, HAMLYN HEIGHTS 3215",441 F9
651,GREATE11115,Pioneer Reserve (Geelong baseball centre),Pioneer,GROVEDALE,3216.0,-38.197257,144.323771,," Pioneer Road, GROVEDALE 3216",465 D5
652,GREATE10986,Abe Wood Reserve,Edgerton,CORIO,3214.0,-38.056123,144.313125,Outdoor Archery," Edgerton Road, CORIO 3214",431 D3
653,GREATE11066,Goldsworthy reserve Athletics facility,Goldsworthy,CORIO,3214.0,-38.078959,144.353257,Synthetic Running Track," Goldsworthy Road, CORIO 3214",431 K9
654,GREATE11005,Breakwater Reserve,Tanner,BREAKWATER,3219.0,-38.183678,144.370215,Grass," Tanner Street, BREAKWATER 3219",466 D1
655,GREATE11007,Burdoo Recreation Reserve,Wingarra,GROVEDALE,3216.0,-38.212339,144.328158,Grass," Wingarra Drive, GROVEDALE 3216",465 E9
656,GREATE11017,Collendina Recreation reserve,Minerva,OCEAN GROVE,3226.0,-38.267278,144.548822,Grass," Minerva Close, OCEAN GROVE 3226",484 E12
657,GREATE11032,Drysdale Recreation Reserve,Wyndham,DRYSDALE,3222.0,-38.175026,144.561327,Grass," Wyndham Street, DRYSDALE 3222",238 D9
658,GREATE11037,Elderslie Reserve,Read,NEWTOWN,3220.0,-38.141811,144.32511,Grass," Read Street, NEWTOWN 3220",451 D2
659,GREATE11038,Ervin Reserve,Richard,NEWCOMB,3219.0,-38.167309,144.396885,Grass," Richard Street, NEWCOMB 3219",452 K9
660,GREATE11067,Grinter Reserve,Coppards,NEWCOMB,3219.0,-38.179685,144.403662,Grass," Coppards Road, NEWCOMB 3219",453 B12
661,GREATE11070,Harold Hurst reserve,Douglass,HERNE HILL,3218.0,-38.131441,144.327187,Grass," Douglass Street, HERNE HILL 3218",441 E11
662,GREATE11072,Herne Hill Reserve,Finchaven,HERNE HILL,3218.0,-38.137558,144.325914,Grass," Finchaven Street, HERNE HILL 3218",451 E1
663,GREATE11073,Highton Reserve,Barrabool,HIGHTON,3216.0,-38.172014,144.321539,Grass," Barrabool Road, HIGHTON 3216",451 D10
664,GREATE11083,Kardinia Park (Geelong Cats),Kilgour,SOUTH GEELONG,3220.0,-38.157832,144.352792,Grass," Kilgour Street , SOUTH GEELONG 3220",401 E10
665,GREATE11087,Lara Reserve,Alkara,LARA,3212.0,-38.020128,144.412987,Grass," Alkara Avenue, LARA 3212",423 D5
666,GREATE11092,Leopold Memorial Recreation reserve,Melaluka,LEOPOLD,3224.0,-38.184416,144.456859,Grass," Melaluka Road, LEOPOLD 3224",432 D9
667,GREATE11099,McDonald Reserve,Reynolds ,BELMONT,3216.0,-38.18194,144.32446,Grass," Reynolds  Road, BELMONT 3216",465 D1
668,GREATE11104,Myers Reserve,Creamery ,BELL POST HILL,3215.0,-38.094013,144.31886,Grass," Creamery  Road, BELL POST HILL 3215",441 C1
669,GREATE11109,Ocean Grove Memorial Reserve,Draper,OCEAN GROVE,3226.0,-38.265102,144.5298,Grass," Draper street, OCEAN GROVE 3226",483 K11
670,GREATE11113,Osborne Park,Swinburne,NORTH GEELONG,3215.0,-38.118593,144.355533,Grass," Swinburne Street, NORTH GEELONG 3215",442 B8
671,GREATE11114,Peter Lowe Reserve,Minerva,HERNE HILL,3218.0,-38.136345,144.331241,Grass," Minerva Road, HERNE HILL 3218",441 F12
672,GREATE11120,Portarlington Recreation reserve,Sproat,PORTARLINGTON,3223.0,-38.113612,144.643431,Grass," Sproat Street, PORTARLINGTON 3223",444 E6
673,GREATE11121,Queens Park,Queens Park,HIGHTON,3216.0,-38.147142,144.31769,Grass,"150 Queens Park Road, HIGHTON 3216",451 B4
674,GREATE11127,Shell Reserve,Purnell,CORIO,3214.0,-38.073086,144.361719,Grass," Purnell Road, CORIO 3214",432 B7
675,GREATE11128,Shell Road reserve,Shell,OCEAN GROVE,3226.0,-38.259389,144.537787,Grass," Shell Road, OCEAN GROVE 3226",484 B10
676,GREATE11130,South Barwon reserve,Barwon Heads,BELMONT,3216.0,-38.182921,144.35599,Grass," Barwon Heads Road, BELMONT 3216",466 A1
677,GREATE11136,St Albans Reserve,Boundary,WHITTINGTON,3219.0,-38.176995,144.382177,Grass," Boundary Road, WHITTINGTON 3219",452 G11
678,GREATE11142,Thomson Recreation Reserve,Godfrey,THOMSON,3223.0,-38.1646,144.376095,Grass," Godfrey Street, THOMSON 3223",452 F8
679,GREATE11156,Windmill reserve,Mayfair ,NEWTOWN,3220.0,-38.152708,144.324953,Grass," Mayfair  Drive, NEWTOWN 3220",451 D5
680,GREATE11157,Windsor Park,Gerbera,NORLANE,3214.0,-38.089973,144.362593,Grass," Gerbera Avenue, NORLANE 3214",432 B12
681,GREATE11158,Winter Reserve,Kidman,BELMONT,3216.0,-38.185279,144.339043,Grass," Kidman Avenue, BELMONT 3216",465 G2
682,GREATE11138,Stead Park,Princess,CORIO,3214.0,-38.08293,144.363755,Grass," Princess Hwy, CORIO 3214",432 C10
683,GREATE11149,Wallington Reserve,Wallington,WALLINGTON,3222.0,-38.22804,144.50227,Grass," Wallington Road, WALLINGTON 3222",483 D1
684,GREATE11022,Corio Community Reserve,Bogong,CORIO,3214.0,-38.072436,144.368306,Dirt," Bogong Street, CORIO 3214",432 D7
685,GREATE11075,Hume Reserve,Thomson,BELL PARK,3215.0,-38.10619,144.340142,," Thomson Road, BELL PARK 3215",441 H5
686,GREATE11091,Len Trewin Reserve,Cole,ST LEONARDS,3223.0,-38.175521,144.711039,," Cole Street, ST LEONARDS 3223",460 A11
687,GREATE11006,Breamlea Recreation Reserve,Horwood,BREAMLEA,3227.0,-38.294265,144.390422,Synthetic Pitch," Horwood Drive, BREAMLEA 3227",494 J8
688,GREATE11010,Ceres Recreation Reserve,Cochranes,CERES,3221.0,-38.17235,144.271279,Synthetic Pitch," Cochranes Road, CERES 3221",450 B10
689,GREATE11034,Eastern Park,Garden,EAST GEELONG,3219.0,-38.152165,144.378489,Synthetic Pitch," Garden Street, EAST GEELONG 3219",452 F5
690,GREATE11039,Evans Reserve,Sparks,NORLANE,3214.0,-38.092191,144.349982,Synthetic Pitch," Sparks Road, NORLANE 3214",431 K11
691,GREATE11054,Frier Reserve,West Fyans ,NEWTOWN,3220.0,-38.159723,144.340568,Turf Pitch," West Fyans  Street, NEWTOWN 3220",451 H7
692,GREATE11068,Grovedale recreation Reserve,Reserve,GROVEDALE,3216.0,-38.206363,144.343036,Synthetic Pitch," Reserve Road, GROVEDALE 3216",465 H8
693,GREATE11094,Leviens Reserve (Charles McCarthy res.),Leviens ,ST LEONARDS,3223.0,-38.177484,144.70351,Synthetic Pitch," Leviens  Road, ST LEONARDS 3223",459 J11
694,GREATE11103,Mount Duneed Recreation Reserve,Russells ,MOUNT DUNEED,3217.0,-38.240624,144.312577,Synthetic Pitch," Russells  Road, MOUNT DUNEED 3217",479 B5
695,GREATE11123,Rees Reserve,Old Melbourne ,LITTLE RIVER,3211.0,-37.97949,144.508236,Synthetic Pitch," Old Melbourne  Road, LITTLE RIVER 3211",200 E9
696,GREATE11137,St Leonards Lake Reserve,McLeod,ST LEONARDS,3223.0,-38.175521,144.711039,Concrete Pitch," McLeod Street, ST LEONARDS 3223",460 A11
697,GREATE11143,Tim Hill Recreation reserve,Wandana,WANDANA HEIGHTS,3216.0,-38.173637,144.30802,Concrete Pitch," Wandana Drive, WANDANA HEIGHTS 3216",450 K11
698,GREATE11051,Francis Street Reserve,Francis ,BELMONT,3216.0,-38.18728,144.34748,Grass," Francis  Street, BELMONT 3216",465 J2
699,GEELON5291,Eastern Park,Garden,GEELONG,,-38.152,144.37626,,"1 to 45 Garden Road, GEELONG ",
700,GEELON5425,You Yangs Regional Park,,,,-37.96423,144.410219,,"  ,  ",
701,GREATE11035,Elcho Park and Rec Reserve,Gibbons,LARA,3212.0,-38.032232,144.359675,," Gibbons Road, LARA 3212",221 C7
702,GREATE11086,Lake Lorne reserve,Reserve,DRYSDALE,3222.0,-38.182872,144.559379,Grass," Reserve Road, DRYSDALE 3222",456 F12
703,GREATE11119,Portarlington Pony Club Reserve,Willis ,PORTARLINGTON,3223.0,-38.119116,144.662729,," Willis  Street, PORTARLINGTON 3223",445 A8
704,GREATE11003,Bellarine lakes Golf Park,Bellarine,MOOLAP,3221.0,-38.183411,144.426635,,"402 Bellarine Hwy, MOOLAP 3221",467 G1
705,GREATE11036,Elcho Park Golf Course,Elcho ,LARA,3212.0,-38.029808,144.365801,18 Hole Course - Public," Elcho  Road, LARA 3212",221 C7
706,GREATE11000,Beckley Park,Broderick,CORIO,3214.0,-38.058889,144.382994,,"40 Broderick Road, CORIO 3214",432 F4
707,GREATE11001,Bell Park Sports Club,Midland,BATESFORD,3213.0,-38.094495,144.297627,,"515 Midland Hwy, BATESFORD 3213",440 H1
708,GREATE10999,Batesford Reserve,regent,BATESFORD,3213.0,-38.089266,144.285672,Artificial Turf," regent street, BATESFORD 3213",430 E12
709,GREATE11029,Doris Smith reserve,Arnott,GEELONG WEST,3218.0,-38.143134,144.343271,Plexipave," Arnott Street, GEELONG WEST 3218",451 H2
710,GREATE11052,Frank Mann Reserve,Mc Cann,CERES,3221.0,-38.173017,144.274315,Asphalt," Mc Cann Street, CERES 3221",450 C10
711,GREATE11071,Harvey Park,Bluff,ST LEONARDS,3223.0,-38.173192,144.718398,Asphalt," Bluff Road, ST LEONARDS 3223",460 C10
712,GREATE11080,Jetty Road Reserve,Jetty ,CLIFTON SPRINGS,3222.0,-38.162008,144.553297,Artificial Turf," Jetty  Road, CLIFTON SPRINGS 3222",456 F7
713,GREATE11084,Kenwith Park,Little Prescott,NEWTOWN,3220.0,-38.148879,144.343241,Asphalt," Little Prescott Street, NEWTOWN 3220",451 H4
714,GREATE11096,Lunan Park,Lunan ,DRUMCONDRA,3215.0,-38.128745,144.355672,Plexipave," Lunan  Avenue, DRUMCONDRA 3215",442 A10
715,GREATE11097,Marcus Hill Reserve,Banks,MARCUS HILL,3222.0,-38.241921,144.571383,Plexipave," Banks Road, MARCUS HILL 3222",484 G10
716,GREATE11098,Marshall reserve,Marshalltown,MARSHALL,3216.0,-38.196782,144.348258,Asphalt," Marshalltown Road, MARSHALL 3216",466 C5
717,GREATE11102,Moolap Reserve,Wills,MOOLAP,3224.0,-38.170126,144.422768,Asphalt," Wills Crescent, MOOLAP 3224",453 F9
718,GREATE11151,Wathaurung Reserve,Collins ,DRYSDALE,3222.0,-38.168724,144.574115,Asphalt," Collins  Street, DRYSDALE 3222",238 G8
719,GLENEI11258,Duncan Mackinnon Reserve,North,MURRUMBEENA,3163.0,-37.905306,145.063924,Synthetic Running Track," North Road, MURRUMBEENA 3163",68 K9
720,GLENEI11207,"Bentleigh  Hodgson Recreation Reserve,",Arthur,BENTLEIGH,3204.0,-37.920749,145.042871,Grass,"1 Arthur Street, BENTLEIGH 3204",77 F1
721,GLENEI11216,Centenary Park,Brady,BENTLEIGH EAST  ,3165.0,-37.926021,145.068459,Grass,"179-185 Brady Road, BENTLEIGH EAST   3165",78 A5
722,GLENEI11235,East Caulfield Reserve,Dandenong,CAULFIELD   ,3162.0,-37.879132,145.046769,Grass,"902-950 Dandenong Road, CAULFIELD    3162",68 G2
723,GLENEI11261,EE Gunn Reserve,Malane ,ORMOND,3204.0,-37.898503,145.038731,Grass,"56 Malane  Street, ORMOND 3204",68 D8
724,GLENEI11251,Glen Huntly Park,Neerim,GLEN HUNTLY ,3162.0,-37.885749,145.039683,Grass,"60 Neerim Road, GLEN HUNTLY  3162",68 E4
725,GLENEI11219,King George VI Memorial Park,East Boundary ,BENTLEIGH EAST  ,3165.0,-37.929295,145.059689,Grass,"70 East Boundary  Road, BENTLEIGH EAST   3165",68 K12
726,GLENEI11226,Koornang Park  ,Munro,CARNEGIE,3163.0,-37.895071,145.054119,Grass,"12 Munro Avenue, CARNEGIE 3163",68 H9
727,GLENEI11221,Mackie Road Reserve,Mackie,BENTLEIGH EAST  ,3165.0,-37.917615,145.076431,Grass,"58-60 Mackie Road, BENTLEIGH EAST   3165",69 C12
728,GLENEI11253,McKinnon Reserve,Tucker,MCKINNON,3204.0,-37.914929,145.050961,Grass,"201-209 Tucker Road, MCKINNON 3204",68 H12
729,GLENEI11256,"Murrumbeena Park,",Kangaroo,MURRUMBEENA,3163.0,-37.897253,145.07207,Grass,"37 Kangaroo Road, MURRUMBEENA 3163",69 A7
730,GLENEI11227,Packer Park,Lelia ,CARNEGIE,3163.0,-37.901413,145.059458,Grass,"120 Lelia  Road, CARNEGIE 3163",68 J8
731,GLENEI11234,Princes Park,Bambra,CAULFIELD   ,3162.0,-37.894129,145.025316,Grass,"277 Bambra Road, CAULFIELD    3162",68 A6
732,GLENEI11259,Caulfield Park,Balaclava ,CAULFIELD NORTH,3161.0,-37.871891,145.029756,Turf Pitch,"280 Balaclava  Road, CAULFIELD NORTH 3161",58 H12
733,GLENEI11228,Lord Reserve,Lyons,CARNEGIE,3163.0,-37.894582,145.049827,Synthetic Pitch,"15-49 Lyons Street, CARNEGIE 3163",68 G6
734,GLENEI11210,Victory Park ,Patterson,BENTLEIGH,3204.0,-37.924422,145.031277,Synthetic Pitch,"21 Patterson Road, BENTLEIGH 3204",77 B2
735,GLENEI11255,Murrumbeena Park Bowls Club,Gerald,MURRUMBEENA,3163.0,-37.897253,145.07207,Grass,"28 Gerald Street, MURRUMBEENA 3163",69 B7
736,GLENEI11215,Marlborough Street Reserve,Marlborough,BENTLEIGH EAST,3165.0,,,Grass,"77 Marlborough Street, BENTLEIGH EAST 3165",69 A11
737,GLENEI11233,Koornang Park Tennis Courts,Moira,CARNEGIE  ,3163.0,-37.895076,145.051118,Plexipave," Moira Avenue, CARNEGIE   3163",68 H6
738,GLENEL11593,HEYWOOD SPORTS PARK,Woolsthorpe - Heywood,HEYWOOD,3304.0,-38.131655,141.666282,Outdoor Archery," Woolsthorpe - Heywood Road, HEYWOOD 3304",
739,GLENEL11576,Island Park,Carmichael,CASTERTON,3311.0,-37.581471,141.404252,Grass Running Track," Carmichael Drive, CASTERTON 3311",500 C5
740,GLENEL11580,Nelson Park,Cape Nelson,PORTLAND,3305.0,-38.366194,141.600653,Grass Running Track," Cape Nelson Road, PORTLAND 3305",503 P7
741,GLENEL11555,Alexandra Park,Park,PORTLAND,3305.0,-38.34709,141.584467,Grass," Park Street, PORTLAND 3305",503 M3
742,GLENEL11559,Cavalier Park,Childers,PORTLAND,3305.0,-38.368548,141.615915,Grass," Childers Street, PORTLAND 3305",503 S8
743,GLENEL11562,Dartmoor Recreation Reserve,Egan,DARTMOOR,3304.0,-37.924998,141.273237,Grass," Egan Street, DARTMOOR 3304",501 M4
744,GLENEL11566,Flinders Park,Wade,PORTLAND,3305.0,-38.332937,141.605313,Grass," Wade Street, PORTLAND 3305",501 P12
745,GLENEL11568,Hanlon Park,Henty ,PORTLAND,3305.0,-38.345044,141.599726,Grass," Henty  Street, PORTLAND 3305",503N3
746,GLENEL11569,Heathmere Recreation Reserve,Henty ,HEATHMERE,3305.0,-38.214046,141.614457,Grass," Henty  Hwy, HEATHMERE 3305",88 C5
747,GLENEL11570,Henty Park,Glenelg,PORTLAND,3305.0,-38.353928,141.608732,Grass," Glenelg Street, PORTLAND 3305",503P5
748,GLENEL11574,Heywood Recreation Reserve,Princess,HEYWOOD,3304.0,-38.12806,141.632452,Grass," Princess Hwy, HEYWOOD 3304",502 D1
749,GLENEL11588,Sandford Recreation Reserve,Sandford Reserve,SANDFORD,3312.0,-37.608281,141.448927,Grass," Sandford Reserve Road, SANDFORD 3312",71 J3
750,GLENEL11590,Tyrendarra Recreation Reserve,Ettrick-Tyrendarra,TYRENDARRA,3285.0,-38.21729,141.779161,Grass," Ettrick-Tyrendarra Road, TYRENDARRA 3285",88 E5
751,GLENEL11563,Davidson Park/Wando Vale Hall & Recreation Reserve,Casterton-Edenhope,WANDO VALE,3312.0,-37.510852,141.444464,Synthetic Pitch," Casterton-Edenhope Road, WANDO VALE 3312",53 J10
752,GLENEL11565,Drumborg Hall & Recreation Reserve,Princess,DRUMBORG,3304.0,-38.075691,141.586058,Synthetic Pitch," Princess Hwy, DRUMBORG 3304",88 B3
753,GLENEL11578,Merino Recreation Reserve,Casterton-Portland,MERINO,3310.0,-37.710513,141.544803,Synthetic Pitch," Casterton-Portland Road, MERINO 3310",501 R2
754,GLENEL11589,Tahara Recreation Reserve,Condah-Coleraine,TAHARA,3301.0,-37.738085,141.696166,Synthetic Pitch," Condah-Coleraine Road, TAHARA 3301",72 D5
755,GLENEL11611,Wallacedale Recreation Reserve,North Wallacedale,WALLACEDALE,3303.0,-37.914657,141.795026,," North Wallacedale Road, WALLACEDALE 3303",
756,GLENEL11591,Yarraman Park,McNeillys,PORTLAND,3305.0,-38.36569,141.586768,," McNeillys Road, PORTLAND 3305",503 L8
757,GLENEL11582,Polocross Reserve,McKinlay,CASTERTON,3311.0,-37.583209,141.398113,Grass," McKinlay Street, CASTERTON 3311",500 E2
758,GLENEL11567,Friendly Society Reserve,Percy,PORTLAND,3305.0,-38.353944,141.604144,Grass," Percy Street, PORTLAND 3305",503 P2
759,GLENEL11595,Cape Bridgewater Foreshore Reserve,Bridgewater,CAPE BRIDGEWATER,3305.0,-38.369137,141.406595,," Bridgewater Road, CAPE BRIDGEWATER 3305",
760,GLENEL11592,Bolwarra Hall & Recreation Reserve,Robertsons,BOLWARRA,3305.0,-38.281174,141.613108,Hard Court," Robertsons Road, BOLWARRA 3305",
761,GLENEL11594,Bridgewater Lakes Reserve,Bridgewater Lakes,TARRAGAL,3305.0,-38.319525,141.404925,," Bridgewater Lakes Road, TARRAGAL 3305",
762,GOLDEN8294,Haddon Recreation Reserve ,Sago Hill,HADDON,3351.0,-37.587701,143.721687,Grass Running Track,"396 Sago Hill Road, HADDON 3351",76 D3
763,GOLDEN8286,Bannockburn Victoria Park Recreation Reserve,Moore,BANNOCKBURN,3331.0,-38.04915,144.174004,Grass,"3 Moore Street, BANNOCKBURN 3331",524 D5
764,GOLDEN8300,Inverleigh Recreation Reserve,Railway,INVERLEIGH,3321.0,-38.103382,144.048874,Grass," Railway Street, INVERLEIGH 3321",523 M10
765,GOLDEN8303,Lethbridge Recreation Reserve,Stephenson,LETHBRIDGE,3332.0,-37.967958,144.134917,Grass,"8 Stephenson Street, LETHBRIDGE 3332",522 C10
766,GOLDEN8306,Linton Recreation Reserve,Brooke,LINTON,3360.0,-37.68335,143.568028,Grass,"9 Brooke Street, LINTON 3360",522 D2
767,GOLDEN8310,Meredith Recreation Reserve,Wilson,MEREDITH,3333.0,-37.84749,144.073835,Grass," Wilson Street, MEREDITH 3333",522 G9
768,GOLDEN8313,Rokewood Recreation Reserve,McMillan,ROKEWOOD,3330.0,-37.902324,143.717212,Grass,"14 McMillan Street, ROKEWOOD 3330",522 G3
769,GOLDEN8317,Smythesdale (Woady Yaloak) Recreation Reserve,Heales,SMYTHESDALE,3351.0,-37.64325,143.68236,Grass,"55 Heales Street, SMYTHESDALE 3351",575 M2
770,GOLDEN8320,Teesdale (Don Wallace) Recreation Reserve,Bannockburn-Shelford,TEESDALE,3328.0,-38.024296,144.041656,Grass,"1164 Bannockburn-Shelford Road, TEESDALE 3328",93 B2
771,GOLDEN8305,Linton Recreation Reserve Stadium,Brooke,LINTON,3360.0,-37.682917,143.567159,Wooden Gymnasium,"9 Brooke Street, LINTON 3360",522 D2
772,GOLDEN8290,Enfield Skate Park,Briardale,ENFIELD,3352.0,-37.724128,143.800798,,"58 Briardale Avenue, ENFIELD 3352",76 E5
773,GOLDEN8296,Haddon Skate Park,Racecourse,HADDON,3351.0,-37.590188,143.715056,,"30 Racecourse Road, HADDON 3351",76 D3
774,GOLDEN8299,Inverleigh Skate Park,Napier,INVERLEIGH,3321.0,-38.100541,144.061515,,"7 Napier Street, INVERLEIGH 3321",523 O9
775,GOLDEN8319,Teesdale Skate Park,Pantics,TEESDALE,3328.0,-38.026958,144.049054,Dirt," Pantics Road, TEESDALE 3328",93 B2
776,GOLDEN8289,Corindhap Recreation Reserve ,Halls,CORINDHAP,3352.0,-37.873211,143.741524,," Halls Road, CORINDHAP 3352",76 D7
777,GOLDEN8311,Napoleons Recreation Reserve,Colac-Ballarat,NAPOLEONS,3352.0,-37.68076,143.825432,Turf Pitch," Colac-Ballarat Road, NAPOLEONS 3352",76 F4
778,GOLDEN8314,Ross Creek Recreation Reserve,Sebastopol-Smythesdale,ROSS CREEK,3351.0,-37.632228,143.757528,Synthetic Pitch," Sebastopol-Smythesdale Road, ROSS CREEK 3351",76 E4
779,GOLDEN8315,Shelford Recreation Reserve,Bannockburn-Shelford,SHELFORD,3329.0,-38.012685,143.97676,Synthetic Pitch," Bannockburn-Shelford Road, SHELFORD 3329",92 H2
780,GOLDEN8287,Barunah Park Tennis Courts,Cressy-Shelford,BARUNAH PARK,3329.0,-38.021781,143.855125,Asphalt,"1620 Cressy-Shelford Road, BARUNAH PARK 3329",92 F2
781,HEPBUR9224,Creswick Recreation Reserve,Water,CRESWICK,3363.0,-37.425056,143.897316,Grass," Water Street, CRESWICK 3363",583 S9
782,HEPBUR9236,Doug Lindsay Recreation Reserve  ,Victoria,CRESWICK  ,3363.0,-37.422705,143.883058,Grass," Victoria Street, CRESWICK   3363",583 Q8
783,HEPBUR9233,Hepburn Recreation Reserve  ,Twentieth,HEPBURN SPRINGS  ,3461.0,-37.300265,144.124179,Grass," Twentieth Street, HEPBURN SPRINGS   3461",59 C6
