,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,erp_2016,natural_increase_2016_17,net_internal_migration_2016_17,net_overseas_migration_2016_17,2016income
104,770,ARMADALE,2,2,2,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,9619,50.0,-3.0,117.0,6486
105,300,ARMADALE,1,1,1,-37.9995,145.1163,4452.9,3423.1,3979.9,7226.8,3945.7,2440.2,9619,50.0,-3.0,117.0,6486
106,460,ARMADALE,2,1,1,-37.9995,145.1163,4452.9,3423.1,3979.9,7226.8,3945.7,2440.2,9619,50.0,-3.0,117.0,6486
107,550,PORT MELBOURNE,1,2,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
108,440,PORT MELBOURNE,1,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
109,750,PORT MELBOURNE,2,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
110,525,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
111,940,PORT MELBOURNE,2,2,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
112,650,PORT MELBOURNE,2,2,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
113,625,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
114,530,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
115,395,PORT MELBOURNE,1,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
116,750,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
117,500,PORT MELBOURNE,2,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
118,380,PORT MELBOURNE,1,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
119,800,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
120,820,PORT MELBOURNE,2,2,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
121,425,PORT MELBOURNE,1,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
122,1650,PORT MELBOURNE,3,2,3,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
123,495,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
124,1200,PORT MELBOURNE,3,2,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
125,600,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
126,330,PORT MELBOURNE,1,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
127,750,PORT MELBOURNE,3,2,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
128,1600,PORT MELBOURNE,3,3,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,17469,177.0,-211.0,247.0,11043
