,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,address,price,beds,baths,parking,propertyTypeFormatted,latitudes,longitudes,coordinates,coord,school,train_station,fitness_gym,hospital,shopping_center,park
681,681,681,723,MOUNT ELIZA 7 Dolphin Street VIC 3930,740,4,2,2,House,-38.1943,145.0926,"[145.0926, -38.1943]","[145.0926, -38.1943]",8515.4,8347.2,5443.0,3067.1,1466.7,1847.3
682,682,682,724,BLACKBURN SOUTH 1/50 Lawrence Street VIC 3130,770,4,3,1,House,-37.8232,145.1511,"[145.1511, -37.8232]","[145.1511, -37.8232]",5255.6,755.0,3782.9,1195.6,1864.2,744.1
683,683,683,725,FRANKSTON NORTH 287 Frankston Dandenong Road VIC 3200,360,3,1,1,House,-38.1213,145.1552,"[145.1552, -38.1213]","[145.1552, -38.1213]",6568.2,3434.6,2891.1,3155.1,4462.3,424.2
684,684,684,726,BERWICK 9 Montmorency Avenue VIC 3806,520,4,2,2,House,-38.0,145.35,"[145.35, -38.0]","[145.35, -38.0]",7621.0,6609.5,8831.1,5691.3,5332.3,785.5
685,685,685,727,FOREST HILL 6 Bogong Court VIC 3131,430,3,1,1,House,-37.8275,145.1739,"[145.1739, -37.8275]","[145.1739, -37.8275]",8483.6,954.3,2661.8,3362.5,1515.0,1941.0
686,686,686,728,CAROLINE SPRINGS 36 Arroyo Place VIC 3023,440,3,2,2,House,-37.7541,144.7651,"[144.7651, -37.7541]","[144.7651, -37.7541]",3773.4,4544.8,5859.0,2764.3,1320.5,1817.3
687,687,687,729,CAROLINE SPRINGS 3 Fawkner Place VIC 3023,500,5,2,2,House,-37.7541,144.7651,"[144.7651, -37.7541]","[144.7651, -37.7541]",3773.4,4544.8,5859.0,2764.3,1320.5,1817.3
688,688,688,730,DELAHEY 3 Buninyong Way VIC 3037,440,3,2,2,House,-37.7034,144.7619,"[144.7619, -37.7034]","[144.7619, -37.7034]",1338.7,2537.4,1967.6,5678.8,2815.4,2055.4
689,689,689,731,STRATHTULLOH 21 Wembley Avenue VIC 3338,395,3,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
690,690,690,732,WERRIBEE 17 Somerset Close VIC 3030,325,3,1,1,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
691,691,691,733,VERMONT 38 Woodcrest Rd VIC 3133,450,4,1,2,House,-37.8362,145.1943,"[145.1943, -37.8362]","[145.1943, -37.8362]",5514.0,2555.3,2337.4,2896.5,2456.5,651.1
692,692,692,734,BRUNSWICK 9 Fallon Street VIC 3056,730,3,1,1,House,-37.7667,144.9667,"[144.9667, -37.7667]","[144.9667, -37.7667]",1510.0,838.6,895.8,2281.8,1614.7,997.7
693,693,693,735,ALPHINGTON 55 Keith Street VIC 3078,670,3,1,2,House,-37.7829,145.0226,"[145.0226, -37.7829]","[145.0226, -37.7829]",6800.6,1181.2,847.9,680.2,2692.3,986.3
694,694,694,736,WOODEND 16 Tree Change Way VIC 3442,530,4,2,2,House,-37.3174,144.5993,"[144.5993, -37.3174]","[144.5993, -37.3174]",26527.2,41790.9,23049.8,35964.4,25059.4,10847.1
695,695,695,737,DEANSIDE 12 Chateau Promenade VIC 3336,435,4,2,1,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
696,696,696,738,VERMONT 6 Lexington Street VIC 3133,395,2,1,1,House,-37.8362,145.1943,"[145.1943, -37.8362]","[145.1943, -37.8362]",5514.0,2555.3,2337.4,2896.5,2456.5,651.1
697,697,697,739,WERRIBEE SOUTH 2 Maimones Road VIC 3030,280,2,1,3,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
698,698,698,740,WOLLERT 27 Walkhill Drive VIC 3750,550,4,2,4,House,-37.5833,145.0333,"[145.0333, -37.5833]","[145.0333, -37.5833]",27447.7,8175.7,7576.3,8823.7,5185.7,872.4
699,699,699,741,MOUNT EVELYN 8A Birmingham Road VIC 3796,250,1,1,1,House,-37.7833,145.3833,"[145.3833, -37.7833]","[145.3833, -37.7833]",14615.7,5572.9,711.0,5024.2,5012.6,1476.5
700,700,700,742,WARRAGUL 17 Kendal Avenue VIC 3820,450,3,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]","[145.9312, -38.1591]",2139.9,45665.7,437.7,1928.6,45088.2,1797.7
701,701,701,743,WARRAGUL 30 Parkhead Circuit VIC 3820,400,3,1,2,House,-38.1591,145.9312,"[145.9312, -38.1591]","[145.9312, -38.1591]",2139.9,45665.7,437.7,1928.6,45088.2,1797.7
702,702,702,744,CLAYTON SOUTH 3 Beswick Street VIC 3169,420,3,1,3,House,-37.9431,145.106,"[145.106, -37.9431]","[145.106, -37.9431]",6326.7,3306.4,4044.0,3467.8,6453.3,2593.5
703,703,703,745,DANDENONG NORTH 14 Boronia Avenue VIC 3175,390,3,1,0,House,-37.9833,145.2,"[145.2, -37.9833]","[145.2, -37.9833]",6114.1,925.5,1329.1,1262.9,2206.6,547.2
704,704,704,746,WARRAGUL 67 Silkwood Drive VIC 3820,495,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]","[145.9312, -38.1591]",2139.9,45665.7,437.7,1928.6,45088.2,1797.7
705,705,705,747,NEWPORT 20 Elphin Street VIC 3015,475,3,1,1,House,-37.8302,144.8709,"[144.8709, -37.8302]","[144.8709, -37.8302]",5556.3,1793.4,1170.5,4877.6,3019.7,277.4
706,706,706,748,POINT COOK 11 Aruba Avenue VIC 3030,460,4,2,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
707,707,707,749,POINT COOK 22 Gardener Drive VIC 3030,400,3,2,1,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
708,708,708,750,GREENVALE 32 Lucy Crescent VIC 3059,650,4,2,2,House,-37.6333,144.8667,"[144.8667, -37.6333]","[144.8667, -37.6333]",22949.7,6382.8,6203.6,9376.2,1898.8,891.6
709,709,709,751,DOREEN 12 Sukarna Court VIC 3754,520,4,2,2,House,-37.6,145.15,"[145.15, -37.6]","[145.15, -37.6]",27153.5,9101.0,14406.3,16641.6,14304.6,3753.6
710,710,710,753,WERRIBEE 4/11 Edgar Street VIC 3030,300,2,1,1,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
711,711,711,754,NORTH MELBOURNE 4 Gardiner Street VIC 3051,580,3,1,1,House,-37.8029,144.9482,"[144.9482, -37.8029]","[144.9482, -37.8029]",4487.4,1064.6,453.6,1047.0,1243.7,2482.1
712,712,712,755,CLAYTON 2/27 Bettina Street VIC 3168,550,3,2,1,House,-37.9167,145.1333,"[145.1333, -37.9167]","[145.1333, -37.9167]",1445.5,2475.8,1771.7,2090.1,2278.2,1246.4
713,713,713,756,CHELTENHAM 6 Garfield Street VIC 3192,585,3,1,2,House,-37.9694,145.0481,"[145.0481, -37.9694]","[145.0481, -37.9694]",8863.0,1877.0,2362.9,2237.1,2718.1,596.8
714,714,714,757,WARRAGUL 7 Tambo Drive VIC 3820,495,4,2,4,House,-38.1591,145.9312,"[145.9312, -38.1591]","[145.9312, -38.1591]",2139.9,45665.7,437.7,1928.6,45088.2,1797.7
715,715,715,758,OFFICER 19 Rix Road VIC 3809,520,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
716,716,716,759,BROADMEADOWS 1 Rodney Court VIC 3047,490,3,2,2,House,-37.6708,144.9354,"[144.9354, -37.6708]","[144.9354, -37.6708]",15061.3,1810.7,4830.2,3338.2,3110.0,816.1
717,717,717,760,TEMPLESTOWE 115 Atkinson Street VIC 3106,450,3,1,2,House,-37.75,145.1167,"[145.1167, -37.75]","[145.1167, -37.75]",10693.2,4604.5,6009.8,8181.7,9793.8,6380.0
718,718,718,761,CLYDE 21 Pump House Crescent VIC 3978,500,4,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]","[145.3333, -38.1333]",9586.8,7670.4,6592.9,7577.5,6537.7,2106.2
719,719,719,762,CAULFIELD 13 Anderson Street VIC 3162,750,3,1,3,House,-37.8914,145.0254,"[145.0254, -37.8914]","[145.0254, -37.8914]",4127.5,1864.6,677.3,0.0,3484.0,1033.6
720,720,720,763,WYNDHAM VALE 98 Millbrook Drive VIC 3024,370,3,2,1,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
721,721,721,764,NOBLE PARK 4/21-23 Kelvinside Rd VIC 3174,600,4,3,2,House,-37.9667,145.1667,"[145.1667, -37.9667]","[145.1667, -37.9667]",5055.3,1369.7,2888.8,0.0,4024.3,779.9
722,722,722,765,TRUGANINA 14 Mingay Close VIC 3029,400,3,1,1,House,-37.8826,144.7003,"[144.7003, -37.8826]","[144.7003, -37.8826]",2734.9,455.3,2260.2,2000.8,1585.5,1561.8
723,723,723,766,PAKENHAM 15 Wendy Way VIC 3810,480,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
724,724,724,767,BRUNSWICK 100 Union Street VIC 3056,920,3,2,2,House,-37.7667,144.9667,"[144.9667, -37.7667]","[144.9667, -37.7667]",1510.0,838.6,895.8,2281.8,1614.7,997.7
725,725,725,768,KINGS PARK 24 Gum Road VIC 3021,520,4,2,0,House,-37.7371,144.8283,"[144.8283, -37.7371]","[144.8283, -37.7371]",2769.1,3533.7,1044.6,3748.8,2908.0,1415.6
726,726,726,769,WERRIBEE 17 Kasem Drive VIC 3030,450,3,2,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
727,727,727,770,TRUGANINA 10 Sahara Way VIC 3029,380,3,2,1,House,-37.8826,144.7003,"[144.7003, -37.8826]","[144.7003, -37.8826]",2734.9,455.3,2260.2,2000.8,1585.5,1561.8
728,728,728,771,PAKENHAM 34 Ashford Drive VIC 3810,445,3,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
729,729,729,772,PAKENHAM 9 Niseko Crescent VIC 3810,480,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
730,730,730,773,BRIGHTON 5 Budd Street VIC 3186,1250,3,2,2,House,-37.9057,145.0067,"[145.0067, -37.9057]","[145.0067, -37.9057]",2985.3,635.1,670.0,1203.5,5551.3,884.0
731,731,731,774,RESERVOIR 40 Andrews Avenue VIC 3073,400,3,1,2,House,-37.7167,145.0,"[145.0, -37.7167]","[145.0, -37.7167]",10201.7,1336.2,3288.0,451.7,3118.1,796.1
732,732,732,775,WERRIBEE 68 Dawley Circuit VIC 3030,380,4,2,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
733,733,733,776,WANTIRNA 2 Balmain Court VIC 3152,470,3,1,2,House,-37.85,145.2167,"[145.2167, -37.85]","[145.2167, -37.85]",4091.2,7059.3,4471.3,4047.9,3958.9,2481.1
734,734,734,777,BEECHWORTH 27 Hayes Drive VIC 3747,600,4,2,2,House,-36.3416,146.7067,"[146.7067, -36.3416]","[146.7067, -36.3416]",43541.8,266032.3,4585.8,3058.0,39795.1,2324.3
735,735,735,778,MERNDA 10 Plough Street VIC 3754,450,4,2,2,House,-37.6,145.15,"[145.15, -37.6]","[145.15, -37.6]",27153.5,9101.0,14406.3,16641.6,14304.6,3753.6
736,736,736,779,CRANBOURNE NORTH 35 Freshfields Drive VIC 3977,450,3,2,1,House,-38.1375,145.2744,"[145.2744, -38.1375]","[145.2744, -38.1375]",14438.0,7213.5,6136.0,7120.6,6080.8,2969.3
737,737,737,780,GLADSTONE PARK 63 South Circular Road VIC 3043,400,3,1,4,House,-37.7013,144.881,"[144.881, -37.7013]","[144.881, -37.7013]",12983.9,5550.7,740.6,5455.7,2043.4,684.9
738,738,738,781,AIRPORT WEST 85 Moore Road VIC 3042,420,3,1,1,House,-37.7247,144.8813,"[144.8813, -37.7247]","[144.8813, -37.7247]",9895.3,7463.5,2437.9,4562.5,1571.1,896.1
739,739,739,782,CLYDE NORTH 7 Sunlight Avenue VIC 3978,475,4,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]","[145.3333, -38.1333]",9586.8,7670.4,6592.9,7577.5,6537.7,2106.2
740,740,740,783,CAROLINE SPRINGS 8 Mt Eccles Place VIC 3023,600,4,2,2,House,-37.7541,144.7651,"[144.7651, -37.7541]","[144.7651, -37.7541]",3773.4,4544.8,5859.0,2764.3,1320.5,1817.3
741,741,741,784,WYNDHAM VALE 37 Stream Road VIC 3024,420,4,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
742,742,742,785,YARRAVILLE 55 Powell Street VIC 3013,850,4,2,2,House,-37.8249,144.8708,"[144.8708, -37.8249]","[144.8708, -37.8249]",6028.3,1851.9,2052.2,4670.9,4642.0,746.0
743,743,743,786,COBURG 22 Linda Street VIC 3058,520,2,1,0,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
744,744,744,787,WEST MELBOURNE 228 Adderley Street VIC 3003,900,3,2,1,House,-37.8101,144.95,"[144.95, -37.8101]","[144.95, -37.8101]",5246.2,843.7,516.0,960.7,737.0,3319.6
745,745,745,788,CARLTON 49 Macarthur Place VIC 3053,580,2,1,0,House,-37.8004,144.9684,"[144.9684, -37.8004]","[144.9684, -37.8004]",4644.8,1428.8,1281.2,656.2,1464.8,1962.9
746,746,746,789,NARRE WARREN SOUTH 60 Fleet Street VIC 3805,480,4,2,2,House,-38.0298,145.3034,"[145.3034, -38.0298]","[145.3034, -38.0298]",6430.8,961.7,1885.4,3842.7,2275.8,2866.2
747,747,747,790,DROUIN 32 Horsetail Way VIC 3818,420,3,2,1,House,-38.1561,145.8431,"[145.8431, -38.1561]","[145.8431, -38.1561]",2759.0,42126.7,11349.9,12717.2,41549.2,3600.2
748,748,748,791,WERRIBEE 29 Anderson Street VIC 3030,280,2,1,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
749,749,749,792,MAIDSTONE 1/15 Cambridge Street VIC 3012,415,3,1,2,House,-37.8302,144.8709,"[144.8709, -37.8302]","[144.8709, -37.8302]",5556.3,1793.4,1170.5,4877.6,3019.7,277.4
750,750,750,793,YARRAVILLE 47 Benbow Street VIC 3013,500,3,1,2,House,-37.8249,144.8708,"[144.8708, -37.8249]","[144.8708, -37.8249]",6028.3,1851.9,2052.2,4670.9,4642.0,746.0
751,751,751,794,GLENROY 2/39 Beatty Avenue VIC 3046,470,3,2,1,House,-37.7,144.9333,"[144.9333, -37.7]","[144.9333, -37.7]",10666.8,2129.4,2086.3,4158.5,4538.7,675.3
752,752,752,795,TARNEIT 4 Bianca Boulevard VIC 3029,370,3,2,2,House,-37.8826,144.7003,"[144.7003, -37.8826]","[144.7003, -37.8826]",2734.9,455.3,2260.2,2000.8,1585.5,1561.8
753,753,753,796,WERRIBEE 3/20-22 Retreat Place VIC 3030,370,3,1,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
754,754,754,797,COBURG 46 Devon Avenue VIC 3058,515,3,1,2,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
755,755,755,798,HOPPERS CROSSING 2 Beverley Court VIC 3029,350,3,2,2,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
756,756,756,799,SPRINGVALE 3 Thames Avenue VIC 3171,420,3,1,1,House,-37.9457,145.1581,"[145.1581, -37.9457]","[145.1581, -37.9457]",4665.9,1012.0,1118.3,1398.9,3704.1,1541.9
757,757,757,800,DARLEY 8 Valentina Drive VIC 3340,400,4,2,2,House,-37.7199,144.3727,"[144.3727, -37.7199]","[144.3727, -37.7199]",28381.0,35460.3,27842.9,11930.3,13926.7,10868.8
758,758,758,801,WILLIAMSTOWN 8A Jobson Street VIC 3016,700,3,2,2,House,-37.857,144.8977,"[144.8977, -37.857]","[144.8977, -37.857]",1699.0,847.9,361.4,1897.2,7627.9,685.6
759,759,759,802,WERRIBEE 8 Radisson Crescent VIC 3030,420,4,2,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
760,760,760,803,LANGWARRIN 5 Elana Court VIC 3910,650,4,2,2,House,-38.1667,145.1667,"[145.1667, -38.1667]","[145.1667, -38.1667]",3506.3,3657.1,6084.6,1217.9,2155.6,2627.1
761,761,761,804,PAKENHAM 29 Stable Street VIC 3810,550,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
762,762,762,805,THOMASTOWN 9 Currajong Street VIC 3074,400,3,1,5,House,-37.6833,145.0167,"[145.0167, -37.6833]","[145.0167, -37.6833]",14131.0,585.5,1067.3,4024.4,4280.2,1478.7
763,763,763,806,CHELTENHAM 22A Heather Grove VIC 3192,560,2,2,2,House,-37.9694,145.0481,"[145.0481, -37.9694]","[145.0481, -37.9694]",8863.0,1877.0,2362.9,2237.1,2718.1,596.8
764,764,764,807,BAYSWATER NORTH 13 Westwood Drive VIC 3153,480,3,2,2,House,-37.85,145.2667,"[145.2667, -37.85]","[145.2667, -37.85]",2217.9,1240.0,895.4,935.3,1561.9,1827.4
765,765,765,808,COBURG 8 Sargood Street VIC 3058,750,5,1,0,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
766,766,766,809,HARKNESS 2 Oakpark Drive VIC 3337,380,3,2,1,House,-37.6,144.6,"[144.6, -37.6]","[144.6, -37.6]",11488.1,11931.9,11473.5,14313.9,11872.8,6811.1
767,767,767,810,COBURG 29 Rose Street VIC 3058,995,6,2,2,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
768,768,768,811,NORTHCOTE 2 Vauxhall Road VIC 3070,850,3,1,1,House,-37.7667,145.0,"[145.0, -37.7667]","[145.0, -37.7667]",4842.0,613.4,3399.6,2702.1,716.1,2130.6
769,769,769,812,BUNYIP 17 Abeckett Road VIC 3815,460,3,2,2,House,-38.0719,145.6943,"[145.6943, -38.0719]","[145.6943, -38.0719]",21454.0,21750.0,20966.0,25687.6,21172.5,5829.2
770,770,770,813,SEDDON 14 Junction Street VIC 3011,420,2,1,0,House,-37.7995,144.8963,"[144.8963, -37.7995]","[144.8963, -37.7995]",8490.4,739.1,1196.2,379.1,725.9,1069.9
771,771,771,814,MERNDA 9 Balvicar Way VIC 3754,405,4,2,2,House,-37.6,145.15,"[145.15, -37.6]","[145.15, -37.6]",27153.5,9101.0,14406.3,16641.6,14304.6,3753.6
772,772,772,815,PRAHRAN 12 Gertrude Street VIC 3181,795,3,1,1,House,-37.853,144.9929,"[144.9929, -37.853]","[144.9929, -37.853]",11174.5,522.0,878.4,0.0,732.2,1399.2
773,773,773,816,COBURG 129 Shaftsbury Street VIC 3058,625,3,2,0,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
774,774,774,817,WERRIBEE 4 Swan Street VIC 3030,370,4,1,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
775,775,775,819,BUNDOORA 15 Balmoral Avenue VIC 3083,549,3,1,3,House,-37.7062,145.0474,"[145.0474, -37.7062]","[145.0474, -37.7062]",11670.0,5135.1,2201.3,0.0,6135.0,714.1
776,776,776,820,HOPPERS CROSSING 9 Dawe Court VIC 3029,330,3,1,1,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
777,777,777,821,GLEN IRIS 44 Maitland Street VIC 3146,550,4,1,1,House,-37.8599,145.0549,"[145.0549, -37.8599]","[145.0549, -37.8599]",5304.8,455.4,3824.0,1122.9,2608.3,1358.7
778,778,778,822,MENTONE 37 Beach Road VIC 3194,900,3,2,2,House,-37.9833,145.0667,"[145.0667, -37.9833]","[145.0667, -37.9833]",7597.3,203.3,1591.8,2450.5,1805.5,965.9
779,779,779,823,WARRNAMBOOL 13 Bradley Street VIC 3280,350,3,1,0,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
780,780,780,824,BEAUMARIS 6 Rosemary Rd VIC 3193,1100,4,3,2,House,-37.9736,145.0164,"[145.0164, -37.9736]","[145.0164, -37.9736]",6646.2,3215.5,321.2,1444.3,4775.0,1258.9
781,781,781,825,FRANKSTON NORTH 377 Frankston-Dandenong Road VIC 3200,400,3,1,2,House,-38.1213,145.1552,"[145.1552, -38.1213]","[145.1552, -38.1213]",6568.2,3434.6,2891.1,3155.1,4462.3,424.2
782,782,782,827,SPRINGVALE 1/31 Lightwood Road VIC 3171,555,3,2,2,House,-37.9457,145.1581,"[145.1581, -37.9457]","[145.1581, -37.9457]",4665.9,1012.0,1118.3,1398.9,3704.1,1541.9
783,783,783,828,KNOXFIELD 1 Honeypot Close VIC 3180,600,3,2,2,House,-37.8898,145.2496,"[145.2496, -37.8898]","[145.2496, -37.8898]",1217.9,6052.3,2666.9,5336.4,2927.3,1574.8
784,784,784,829,HEIDELBERG WEST 17 Derna Street VIC 3081,460,3,1,2,House,-37.7531,145.0385,"[145.0385, -37.7531]","[145.0385, -37.7531]",6474.7,2807.3,1787.8,1752.6,2309.1,352.0
785,785,785,830,DEANSIDE 9 Annabel Street VIC 3336,480,4,2,2,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
786,786,786,831,OFFICER 2 Ryeburn Street VIC 3809,570,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
787,787,787,832,CAULFIELD SOUTH 3 Bent Street VIC 3162,695,4,2,2,House,-37.8914,145.0254,"[145.0254, -37.8914]","[145.0254, -37.8914]",4127.5,1864.6,677.3,0.0,3484.0,1033.6
788,788,788,833,WARRAGUL 193 Bowen Street VIC 3820,1956,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]","[145.9312, -38.1591]",2139.9,45665.7,437.7,1928.6,45088.2,1797.7
789,789,789,834,MOONEE PONDS 3 Albert Street VIC 3039,570,2,2,0,House,-37.7667,144.9167,"[144.9167, -37.7667]","[144.9167, -37.7667]",3724.0,323.9,590.2,966.0,641.4,1347.0
790,790,790,835,CHELSEA 1/12 Berwen Street VIC 3196,660,3,1,1,House,-38.0372,145.1097,"[145.1097, -38.0372]","[145.1097, -38.0372]",5517.5,316.3,3499.2,9575.8,4087.3,1010.0
791,791,791,836,MOONEE PONDS 30 Ngarveno Street VIC 3039,595,3,1,1,House,-37.7667,144.9167,"[144.9167, -37.7667]","[144.9167, -37.7667]",3724.0,323.9,590.2,966.0,641.4,1347.0
792,792,792,837,FRANKSTON NORTH 48 Pine Street VIC 3200,415,3,1,2,House,-38.1213,145.1552,"[145.1552, -38.1213]","[145.1552, -38.1213]",6568.2,3434.6,2891.1,3155.1,4462.3,424.2
793,793,793,838,FRANKSTON SOUTH 20 Hamilton Grove VIC 3199,520,4,1,2,House,-38.1333,145.1333,"[145.1333, -38.1333]","[145.1333, -38.1333]",4568.4,1442.2,685.2,0.0,2060.5,1847.7
794,794,794,839,CARLTON 106 Palmerston Street VIC 3053,630,3,1,0,House,-37.8004,144.9684,"[144.9684, -37.8004]","[144.9684, -37.8004]",4644.8,1428.8,1281.2,656.2,1464.8,1962.9
795,795,795,840,DANDENONG NORTH 1471 HEATHERTON ROAD VIC 3175,470,3,1,2,House,-37.9833,145.2,"[145.2, -37.9833]","[145.2, -37.9833]",6114.1,925.5,1329.1,1262.9,2206.6,547.2
796,796,796,841,PAKENHAM 10 Shirley Street VIC 3810,460,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
797,797,797,842,ALTONA NORTH 42A The Broadway VIC 3025,560,3,2,1,House,-37.8349,144.8474,"[144.8474, -37.8349]","[144.8474, -37.8349]",6339.1,4675.9,1666.6,4810.8,905.4,975.9
798,798,798,843,PAKENHAM 65 Lakeside Blvd VIC 3810,450,3,3,1,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
799,799,799,844,MOUNT DUNEED 56 Grevillea Drive VIC 3217,495,4,2,3,House,-38.2583,144.3083,"[144.3083, -38.2583]","[144.3083, -38.2583]",7492.8,60698.3,8529.9,15185.4,13448.7,2466.8
800,800,800,845,YARRAVILLE 23 Mill Avenue VIC 3013,710,3,2,2,House,-37.8249,144.8708,"[144.8708, -37.8249]","[144.8708, -37.8249]",6028.3,1851.9,2052.2,4670.9,4642.0,746.0
801,801,801,846,BENTLEIGH EAST 60 Wingate Street VIC 3165,600,3,2,3,House,-37.9201,145.0599,"[145.0599, -37.9201]","[145.0599, -37.9201]",4386.1,2157.3,1797.0,1730.3,4566.4,1317.7
802,802,802,847,SUNBURY 5 Bridle Street VIC 3429,580,4,2,2,House,-37.5774,144.7261,"[144.7261, -37.5774]","[144.7261, -37.5774]",18474.3,987.6,1657.4,1920.8,1050.2,789.1
803,803,803,848,WANTIRNA SOUTH 23 Fraser Crescent VIC 3152,505,4,2,2,House,-37.85,145.2167,"[145.2167, -37.85]","[145.2167, -37.85]",4091.2,7059.3,4471.3,4047.9,3958.9,2481.1
804,804,804,849,WANTIRNA 2/29 Gresford Road VIC 3152,430,3,1,2,House,-37.85,145.2167,"[145.2167, -37.85]","[145.2167, -37.85]",4091.2,7059.3,4471.3,4047.9,3958.9,2481.1
805,805,805,850,TARNEIT 1/54 Oreilly Road VIC 3029,370,2,1,1,House,-37.8826,144.7003,"[144.7003, -37.8826]","[144.7003, -37.8826]",2734.9,455.3,2260.2,2000.8,1585.5,1561.8
806,806,806,851,CRANBOURNE 28 Grace Street VIC 3977,400,3,1,1,House,-38.1375,145.2744,"[145.2744, -38.1375]","[145.2744, -38.1375]",14438.0,7213.5,6136.0,7120.6,6080.8,2969.3
807,807,807,852,FERNTREE GULLY 1 Cinerea Avenue VIC 3156,420,3,1,1,House,-37.909,145.2977,"[145.2977, -37.909]","[145.2977, -37.909]",8322.3,4158.7,3961.0,4739.0,4318.4,2906.7
